game.key,game.date,game.number,site.key,team.alignment,team.key,opponent.key,person.key,slot,seq,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_G_DH,B_G_PH,B_G_PR,P_G,P_GS,P_CG,P_SHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_1B_G,F_1B_OUT,F_1B_TC,F_1B_PO,F_1B_A,F_1B_E,F_1B_DP,F_1B_TP,F_2B_G,F_2B_OUT,F_2B_TC,F_2B_PO,F_2B_A,F_2B_E,F_2B_DP,F_2B_TP,F_3B_G,F_3B_OUT,F_3B_TC,F_3B_PO,F_3B_A,F_3B_E,F_3B_DP,F_3B_TP,F_SS_G,F_SS_OUT,F_SS_TC,F_SS_PO,F_SS_A,F_SS_E,F_SS_DP,F_SS_TP,F_OF_G,F_OF_OUT,F_OF_TC,F_OF_PO,F_OF_A,F_OF_E,F_OF_DP,F_OF_TP,F_LF_G,F_LF_OUT,F_LF_TC,F_LF_PO,F_LF_A,F_LF_E,F_LF_DP,F_LF_TP,F_CF_G,F_CF_OUT,F_CF_TC,F_CF_PO,F_CF_A,F_CF_E,F_CF_DP,F_CF_TP,F_RF_G,F_RF_OUT,F_RF_TC,F_RF_PO,F_RF_A,F_RF_E,F_RF_DP,F_RF_TP,F_C_G,F_C_OUT,F_C_TC,F_C_PO,F_C_A,F_C_E,F_C_DP,F_C_TP,F_C_PB,F_C_XI,F_P_G,F_P_OUT,F_P_TC,F_P_PO,F_P_A,F_P_E,F_P_DP,F_P_TP
BL1187205200,1872-05-20,0,,1,BL1,PH1,mathb101,9,1,1,,2,1,0,0,0,0,0,,0,,1,,0,0,0,0,0,0,0,,0,0,0,1,1,1,0,0,1,0,0,22,,,4,1,8,9,1,0,0,0,4,,1,,0,0,0,,1,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,0,2,0,0,0
BL1187205240,1872-05-24,0,,1,BL1,MID,mathb101,9,1,1,,4,0,1,1,0,0,0,,1,,0,,0,0,0,0,0,0,1,,0,0,0,1,1,1,0,0,1,0,0,27,,,6,2,7,9,0,1,0,0,2,,3,,0,0,0,,1,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,4,0,3,1,0,0
CL1187205290,1872-05-29,0,,0,BL1,CL1,mathb101,9,1,1,,4,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,,0,0,0,1,1,1,0,0,1,0,0,27,,,2,1,11,14,3,0,0,0,1,,1,,0,0,0,,1,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1,1,0,0,0,0
CL1187205300,1872-05-30,0,,0,BL1,CL1,mathb101,9,1,1,,5,2,0,0,0,0,0,,0,,0,,0,0,0,0,0,,,,0,0,0,1,1,1,0,0,1,0,0,27,,,4,2,11,13,2,0,0,0,1,,0,,0,0,0,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,,,,,0,0
CL1187206010,1872-06-01,0,,0,BL1,CL1,mathb101,9,1,1,,4,1,0,0,0,0,0,,0,,0,,0,0,0,0,0,,,,0,0,0,1,1,1,0,0,0,1,0,30,,,7,4,10,10,0,0,0,0,2,,0,,0,0,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,3,0,2,1,0,0
TRO187206030,1872-06-03,0,,0,BL1,TRO,mathb101,9,1,1,,5,2,1,2,1,0,0,,1,,0,,0,0,0,0,0,,,,0,0,0,1,1,1,0,0,1,0,0,27,,,12,6,12,15,1,1,0,0,1,,0,,0,0,0,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,2,0,1,1,0,0
BS1187206060,1872-06-06,0,,0,BL1,BS1,mathb101,9,1,1,,3,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,,0,0,0,1,1,1,0,0,0,1,0,27,,,7,0,9,9,0,0,0,0,0,,0,,0,0,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,3,0,3,0,1,0
BL1187206080,1872-06-08,0,,1,BL1,BS1,mathb101,9,1,1,,3,0,1,,,,0,,0,,0,,0,0,0,0,0,,,,0,0,0,1,1,0,0,0,0,1,0,24,,,13,11,16,,,,,0,0,,0,,0,0,0,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1,0,0,1,0,0
BL1187206130,1872-06-13,0,,1,BL1,BR2,mathb101,9,1,1,,5,1,1,,,,0,,1,,0,,0,0,0,0,0,,,,0,0,0,1,1,1,0,0,1,0,0,27,,,7,1,9,,,,0,0,0,,0,,0,0,0,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1,1,0,0,0,0
PH1187206170,1872-06-17,0,,0,BL1,PH1,mathb101,9,1,1,,4,0,0,0,0,0,0,,1,,0,,0,0,0,0,0,0,0,,0,0,0,1,1,1,0,0,0,1,0,27,,,14,3,14,15,1,0,0,0,1,,4,,0,0,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1,0,0,1,0,0
BS1187206220,1872-06-22,0,,0,BL1,BS1,mathb101,9,1,1,,4,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,,0,0,0,1,1,1,0,0,0,1,0,27,,,9,2,11,14,3,0,0,0,0,,0,,0,0,0,,1,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0,0,0
BL1187206260,1872-06-26,0,,1,BL1,WS4,mathb101,9,1,1,,5,1,0,,,,,,0,,0,,0,0,0,0,0,,,,0,0,0,1,1,1,0,0,1,0,0,27,,,1,0,7,,,,,0,0,,0,,0,0,0,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0,0,0
BL1187206280,1872-06-28,0,,1,BL1,PH1,mathb101,9,1,1,,4,3,1,1,0,0,0,,0,,1,,0,0,0,0,0,1,0,,0,0,0,1,1,1,0,0,1,0,0,27,,,10,3,10,11,1,0,0,0,1,,3,,0,0,0,,2,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,4,1,2,1,0,0
BL1187207090,1872-07-09,0,,1,BL1,CL1,mathb101,9,1,1,,4,0,1,,,,0,,1,,0,,0,0,0,0,0,,,,0,0,0,1,1,1,0,0,1,0,0,27,,,5,5,9,,,,0,0,0,,0,,0,0,0,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,2,0,1,1,0,0
BL1187208010,1872-08-01,0,,1,BL1,MID,mathb101,9,1,1,,3,1,2,2,0,0,0,,1,,0,,0,0,0,0,0,,,,0,0,0,1,1,1,0,0,1,0,0,15,,,4,3,6,7,1,0,0,0,1,,2,,0,0,0,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0
BL1187208020,1872-08-02,0,,1,BL1,MID,mathb101,9,1,1,,6,0,2,,,,,,2,,0,,0,0,0,0,0,0,0,,0,0,0,1,1,1,0,0,1,0,0,27,,,9,1,9,,,,,0,0,,0,,0,0,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1,0,0,1,0,0
BL1187208050,1872-08-05,0,,1,BL1,PH1,mathb101,9,1,1,,4,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,,0,0,0,1,1,1,0,0,0,1,0,27,,,24,14,24,34,5,1,1,0,3,,4,,0,0,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1,1,0,0,0,0
BR2187208070,1872-08-07,0,,0,BL1,BR2,mathb101,9,1,1,,4,0,1,1,0,0,0,,1,,0,,0,0,0,0,0,0,0,,0,0,0,1,1,1,0,0,0,1,0,27,,,10,4,13,14,1,0,0,0,2,,2,,0,0,0,,2,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,3,0,2,1,0,0
NY2187208080,1872-08-08,0,,0,BL1,NY2,mathb101,9,1,1,,6,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,,0,0,0,1,1,1,0,0,1,0,0,36,,,8,3,9,9,0,0,0,0,5,,1,,0,0,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1,0,1,0,0,0
BR1187208090,1872-08-09,0,,0,BL1,BR1,mathb101,9,1,1,,3,0,1,1,0,0,0,,0,,0,,0,0,0,0,0,0,0,,0,0,0,1,1,1,0,0,0,1,0,27,,,10,6,7,9,0,1,0,0,2,,5,,0,0,0,,2,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,2,2,0,0,0,0
PH1187208100,1872-08-10,0,,0,BL1,PH1,mathb101,9,1,1,,4,0,2,2,0,0,0,,0,,0,,0,0,0,0,0,0,0,,0,0,0,1,1,1,0,0,0,1,0,27,,,15,10,21,26,1,2,0,0,4,,0,,0,0,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,3,2,1,0,1,0
BL1187208130,1872-08-13,0,,1,BL1,BR1,mathb101,9,1,1,,4,0,2,2,0,0,0,,0,,0,,0,0,0,0,0,0,0,,0,0,0,1,1,1,0,0,1,0,0,27,,,1,0,3,3,0,0,0,0,0,,3,,0,0,0,,1,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1,0,1,0,0,0
BL1187208200,1872-08-20,0,,1,BL1,NY2,mathb101,9,1,1,,4,0,2,2,0,0,0,,0,,0,,0,0,0,0,0,,,,0,0,0,1,1,1,0,0,1,0,0,27,,,5,3,9,10,1,0,0,0,0,,2,,0,0,0,,1,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,4,0,3,1,0,0
BL1187208220,1872-08-22,0,,1,BL1,PH1,mathb101,6,1,1,,5,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,,0,0,0,1,1,0,0,0,0,0,0,18,,,3,2,9,,,,,0,2,,1,,0,0,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,1,1,0,0,0
PH1187208240,1872-08-24,0,,0,BL1,PH1,mathb101,6,1,1,,6,2,1,1,0,0,0,,1,,0,,1,0,0,0,0,0,0,,0,0,0,1,1,0,0,0,0,0,0,24,,,3,2,8,,,,,0,0,,1,,0,0,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,4,1,3,0,0,0
NY2187208260,1872-08-26,0,,0,BL1,NY2,mathb101,6,1,1,,5,1,1,1,0,0,0,,0,,0,,0,0,0,0,0,0,0,,0,0,0,1,1,1,0,0,1,0,0,27,,,7,1,7,7,0,0,0,0,2,,2,,0,0,0,,1,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,2,0,2,0,0,0
BR1187208270,1872-08-27,0,,0,BL1,BR1,mathb101,6,1,1,,5,0,2,2,0,0,0,,1,,0,,0,0,0,0,0,0,0,,0,0,0,1,1,1,0,0,1,0,0,27,,,8,0,8,9,1,0,0,0,4,,3,,0,0,0,,1,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0,0,0
BL1187209050,1872-09-05,0,,1,BL1,BR2,mathb101,6,1,1,,5,3,3,3,0,0,0,,1,,0,,0,0,0,0,0,0,0,,0,0,0,1,1,1,0,0,1,0,0,27,,,2,2,10,13,1,1,0,0,0,,0,,0,0,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,2,0,1,1,0,0
BL1187209060,1872-09-06,0,,1,BL1,BR2,mathb101,6,1,1,,6,1,1,1,0,0,0,,1,,0,,0,0,0,0,0,0,0,,0,0,0,1,1,0,0,0,1,0,0,25,,,6,4,11,,,,,0,0,,0,,0,0,0,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,3,1,1,1,0,0
BL1187209110,1872-09-11,0,,1,BL1,BS1,mathb101,5,1,1,,5,1,2,2,0,0,0,,0,,0,,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,1,0,1,0,12,,,1,0,2,,,,,0,0,,0,,0,0,0,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,0,2,0,0,0
BL1187209120,1872-09-12,0,,1,BL1,BR1,mathb101,5,1,1,,4,0,1,1,0,0,0,,0,,0,,0,0,0,0,0,0,0,,0,0,0,1,1,1,0,0,1,0,0,21,,,1,0,1,1,0,0,0,0,0,,2,,0,0,0,,1,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,2,0,0,0
BL1187209130,1872-09-13,0,,1,BL1,BR1,mathb101,4,1,1,,7,2,4,,,0,0,,2,,0,,0,0,0,0,0,,,,0,0,0,1,1,1,0,0,1,0,0,27,,,1,1,5,,,0,0,0,1,,0,,0,0,0,,1,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1,1,0,0,0,0
BL1187209260,1872-09-26,0,,1,BL1,PH1,mathb101,5,1,1,,5,1,1,1,0,0,0,,0,,0,,0,0,0,0,0,0,0,,0,0,0,1,1,0,0,0,0,1,0,12,,,6,2,6,,,,,0,1,,0,,0,0,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,1,0,0,0
NY2187210010,1872-10-01,0,,0,BL1,NY2,mathb101,6,1,1,,5,0,0,0,0,0,0,,0,,0,,1,0,0,0,0,0,0,,0,0,0,1,1,1,0,0,0,0,0,30,,,6,1,14,16,2,0,0,0,2,,2,,0,0,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,2,1,1,0,0,0
BS1187210020,1872-10-02,0,,0,BL1,BS1,mathb101,6,1,1,,4,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,,0,0,0,1,1,1,0,0,0,1,0,27,,,8,7,15,18,3,0,0,0,0,,0,,0,0,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,2,0,2,0,0,0
NY2187210040,1872-10-04,0,,0,BL1,NY2,mathb101,6,1,1,,5,1,4,4,0,0,0,,3,,0,,0,0,0,0,0,0,0,,0,0,0,1,1,1,0,0,0,1,0,26,,,18,6,20,22,2,0,0,0,1,,1,,0,0,0,,2,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,6,0,5,1,0,0
BL1187210120,1872-10-12,0,,1,BL1,BS1,mathb101,8,1,1,,3,0,0,,,0,,,0,,0,,0,0,0,0,0,,,,0,0,0,1,1,0,0,0,0,1,0,6,,,6,0,4,,,,,0,2,,0,,0,0,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,1,1,0,0
BL1187210170,1872-10-17,0,,1,BL1,NY2,mathb101,9,1,1,,4,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,,,,0,0,0,1,1,0,0,0,0,0,0,21,,,6,2,7,,,,,0,0,,1,,0,0,0,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,3,1,2,0,0,0
NY2187210290,1872-10-29,0,,0,BL1,NY2,mathb101,8,1,1,,3,1,1,1,0,0,0,,0,,0,,0,0,0,0,0,0,0,,0,0,0,1,1,1,0,0,1,0,0,27,,,1,1,3,3,0,0,0,0,0,,3,,0,0,0,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,2,0,1,1,0,0
NY2187210300,1872-10-30,0,,0,BL1,NY2,mathb101,9,1,1,,4,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,,0,0,0,1,1,1,0,0,0,1,0,27,,,5,2,5,5,0,0,0,0,0,,0,,0,0,0,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,2,2,0,0,0,0
BR2187210310,1872-10-31,0,,0,BL1,BR2,mathb101,8,1,1,,5,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,,0,0,0,1,1,1,0,0,1,0,0,27,,,7,1,14,15,1,0,0,0,0,,0,,0,0,0,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,2,2,0,0,0,0
TRO187204260,1872-04-26,0,,1,TRO,MID,mcatb101,2,1,1,,6,1,1,1,0,0,0,,1,,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,27,11,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRO187204270,1872-04-27,0,,1,TRO,MID,mcatb101,2,1,1,,7,2,1,,,,0,,1,,0,,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,27,10,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
